# LET [MeV/cm], E [MeV], beta 
4.12928,227.14,0.594685
4.129,227.164,0.594708
4.12872,227.189,0.594731
4.12844,227.214,0.594755
4.12816,227.239,0.594778
4.12788,227.264,0.594801
4.1276,227.289,0.594825
4.12732,227.314,0.594848
4.12704,227.339,0.594871
4.12677,227.364,0.594895
4.12649,227.389,0.594918
4.12621,227.413,0.594941
4.12593,227.438,0.594965
4.12565,227.463,0.594988
4.12537,227.488,0.595011
4.12509,227.513,0.595035
4.12482,227.538,0.595058
4.12454,227.563,0.595081
4.12426,227.588,0.595105
4.12398,227.613,0.595128
4.1237,227.638,0.595151
4.12343,227.662,0.595175
4.12315,227.687,0.595198
4.12287,227.712,0.595221
4.12259,227.737,0.595244
4.12231,227.762,0.595268
4.12204,227.787,0.595291
4.12176,227.812,0.595314
4.12148,227.837,0.595338
4.1212,227.862,0.595361
4.12093,227.887,0.595384
4.12065,227.911,0.595408
4.12037,227.936,0.595431
4.12009,227.961,0.595454
4.11982,227.986,0.595477
4.11954,228.011,0.595501
4.11926,228.036,0.595524
4.11899,228.061,0.595547
4.11871,228.086,0.59557
4.11843,228.111,0.595594
4.11816,228.136,0.595617
4.11788,228.161,0.59564
4.1176,228.185,0.595664
4.11733,228.21,0.595687
4.11705,228.235,0.59571
4.11677,228.26,0.595733
4.1165,228.285,0.595757
4.11622,228.31,0.59578
4.11594,228.335,0.595803
4.11567,228.36,0.595826
4.11539,228.385,0.59585
4.11511,228.41,0.595873
4.11484,228.434,0.595896
4.11456,228.459,0.595919
4.11429,228.484,0.595942
4.11401,228.509,0.595966
4.11373,228.534,0.595989
4.11346,228.559,0.596012
4.11318,228.584,0.596035
4.11291,228.609,0.596059
4.11263,228.634,0.596082
4.11236,228.659,0.596105
4.11208,228.683,0.596128
4.1118,228.708,0.596151
4.11153,228.733,0.596175
4.11125,228.758,0.596198
4.11098,228.783,0.596221
4.1107,228.808,0.596244
4.11043,228.833,0.596267
4.11015,228.858,0.596291
4.10988,228.883,0.596314
4.1096,228.908,0.596337
4.10933,228.932,0.59636
4.10905,228.957,0.596383
4.10878,228.982,0.596407
4.1085,229.007,0.59643
4.10823,229.032,0.596453
4.10795,229.057,0.596476
4.10768,229.082,0.596499
4.1074,229.107,0.596522
4.10713,229.132,0.596546
4.10686,229.157,0.596569
4.10658,229.182,0.596592
4.10631,229.206,0.596615
4.10603,229.231,0.596638
4.10576,229.256,0.596661
4.10548,229.281,0.596685
4.10521,229.306,0.596708
4.10494,229.331,0.596731
4.10466,229.356,0.596754
4.10439,229.381,0.596777
4.10411,229.406,0.5968
4.10384,229.431,0.596823
4.10357,229.455,0.596847
4.10329,229.48,0.59687
4.10302,229.505,0.596893
4.10275,229.53,0.596916
4.10247,229.555,0.596939
4.1022,229.58,0.596962
4.10193,229.605,0.596985
4.10165,229.63,0.597009
4.10138,229.655,0.597032
4.10111,229.68,0.597055
4.10083,229.704,0.597078
4.10056,229.729,0.597101
4.10029,229.754,0.597124
4.10001,229.779,0.597147
4.09974,229.804,0.59717
4.09947,229.829,0.597193
4.0992,229.854,0.597216
4.09892,229.879,0.59724
4.09865,229.904,0.597263
4.09838,229.929,0.597286
4.0981,229.953,0.597309
4.09783,229.978,0.597332
4.09756,230.003,0.597355
4.09729,230.028,0.597378
4.09701,230.053,0.597401
4.09674,230.078,0.597424
4.09647,230.103,0.597447
4.0962,230.128,0.59747
4.09593,230.153,0.597494
4.09565,230.178,0.597517
4.09538,230.203,0.59754
4.09511,230.227,0.597563
4.09484,230.252,0.597586
4.09457,230.277,0.597609
4.09429,230.302,0.597632
4.09402,230.327,0.597655
4.09375,230.352,0.597678
4.09348,230.377,0.597701
4.09321,230.402,0.597724
4.09294,230.427,0.597747
4.09266,230.452,0.59777
4.09239,230.476,0.597793
4.09212,230.501,0.597816
4.09185,230.526,0.597839
4.09158,230.551,0.597862
4.09131,230.576,0.597885
4.09104,230.601,0.597908
4.09077,230.626,0.597931
4.0905,230.651,0.597954
4.09022,230.676,0.597977
4.08995,230.701,0.598
4.08968,230.725,0.598023
4.08941,230.75,0.598047
4.08914,230.775,0.59807
4.08887,230.8,0.598093
4.0886,230.825,0.598116
4.08833,230.85,0.598139
4.08806,230.875,0.598162
4.08779,230.9,0.598185
4.08752,230.925,0.598208
4.08725,230.95,0.598231
4.08698,230.974,0.598254
4.08671,230.999,0.598277
4.08644,231.024,0.5983
4.08617,231.049,0.598322
4.0859,231.074,0.598345
4.08563,231.099,0.598368
4.08536,231.124,0.598391
4.08509,231.149,0.598414
4.08482,231.174,0.598437
4.08455,231.199,0.59846
4.08428,231.224,0.598483
4.08401,231.248,0.598506
4.08374,231.273,0.598529
4.08347,231.298,0.598552
4.0832,231.323,0.598575
4.08293,231.348,0.598598
4.08266,231.373,0.598621
4.08239,231.398,0.598644
4.08212,231.423,0.598667
4.08185,231.448,0.59869
4.08159,231.473,0.598713
4.08132,231.497,0.598736
4.08105,231.522,0.598759
4.08078,231.547,0.598782
4.08051,231.572,0.598805
4.08024,231.597,0.598828
4.07997,231.622,0.598851
4.0797,231.647,0.598873
4.07943,231.672,0.598896
4.07917,231.697,0.598919
4.0789,231.722,0.598942
4.07863,231.746,0.598965
4.07836,231.771,0.598988
4.07809,231.796,0.599011
4.07782,231.821,0.599034
4.07756,231.846,0.599057
4.07729,231.871,0.59908
4.07702,231.896,0.599103
4.07675,231.921,0.599126
4.07648,231.946,0.599148
4.07622,231.971,0.599171
4.07595,231.995,0.599194
4.07568,232.02,0.599217
4.07541,232.045,0.59924
4.07514,232.07,0.599263
4.07488,232.095,0.599286
4.07461,232.12,0.599309
4.07434,232.145,0.599332
4.07407,232.17,0.599354
4.07381,232.195,0.599377
4.07354,232.22,0.5994
4.07327,232.245,0.599423
4.073,232.269,0.599446
4.07274,232.294,0.599469
4.07247,232.319,0.599492
4.0722,232.344,0.599515
4.07194,232.369,0.599537
4.07167,232.394,0.59956
4.0714,232.419,0.599583
4.07113,232.444,0.599606
4.07087,232.469,0.599629
4.0706,232.494,0.599652
4.07033,232.518,0.599675
4.07007,232.543,0.599697
4.0698,232.568,0.59972
4.06953,232.593,0.599743
4.06927,232.618,0.599766
4.069,232.643,0.599789
4.06874,232.668,0.599812
4.06847,232.693,0.599834
4.0682,232.718,0.599857
4.06794,232.743,0.59988
4.06767,232.767,0.599903
4.0674,232.792,0.599926
4.06714,232.817,0.599948
4.06687,232.842,0.599971
4.06661,232.867,0.599994
4.06634,232.892,0.600017
4.06607,232.917,0.60004
4.06581,232.942,0.600063
4.06554,232.967,0.600085
4.06528,232.992,0.600108
4.06501,233.017,0.600131
4.06475,233.041,0.600154
4.06448,233.066,0.600177
4.06421,233.091,0.600199
4.06395,233.116,0.600222
4.06368,233.141,0.600245
4.06342,233.166,0.600268
4.06315,233.191,0.60029
4.06289,233.216,0.600313
4.06262,233.241,0.600336
4.06236,233.266,0.600359
4.06209,233.29,0.600382
4.06183,233.315,0.600404
4.06156,233.34,0.600427
4.0613,233.365,0.60045
4.06103,233.39,0.600473
4.06077,233.415,0.600495
4.0605,233.44,0.600518
4.06024,233.465,0.600541
4.05998,233.49,0.600564
4.05971,233.515,0.600586
4.05945,233.539,0.600609
4.05918,233.564,0.600632
4.05892,233.589,0.600655
4.05865,233.614,0.600677
4.05839,233.639,0.6007
4.05812,233.664,0.600723
4.05786,233.689,0.600746
4.0576,233.714,0.600768
4.05733,233.739,0.600791
4.05707,233.764,0.600814
4.0568,233.788,0.600837
4.05654,233.813,0.600859
4.05628,233.838,0.600882
4.05601,233.863,0.600905
4.05575,233.888,0.600928
4.05549,233.913,0.60095
4.05522,233.938,0.600973
4.05496,233.963,0.600996
4.0547,233.988,0.601018
4.05443,234.013,0.601041
4.05417,234.038,0.601064
4.05391,234.062,0.601086
4.05364,234.087,0.601109
4.05338,234.112,0.601132
4.05312,234.137,0.601155
4.05285,234.162,0.601177
4.05259,234.187,0.6012
4.05233,234.212,0.601223
4.05206,234.237,0.601245
4.0518,234.262,0.601268
4.05154,234.287,0.601291
4.05128,234.311,0.601313
4.05101,234.336,0.601336
4.05075,234.361,0.601359
4.05049,234.386,0.601381
4.05023,234.411,0.601404
4.04996,234.436,0.601427
4.0497,234.461,0.601449
4.04944,234.486,0.601472
4.04918,234.511,0.601495
4.04891,234.536,0.601517
4.04865,234.56,0.60154
4.04839,234.585,0.601563
4.04813,234.61,0.601585
4.04786,234.635,0.601608
4.0476,234.66,0.601631
4.04734,234.685,0.601653
4.04708,234.71,0.601676
4.04682,234.735,0.601699
4.04656,234.76,0.601721
4.04629,234.785,0.601744
4.04603,234.809,0.601767
4.04577,234.834,0.601789
4.04551,234.859,0.601812
4.04525,234.884,0.601834
4.04499,234.909,0.601857
4.04472,234.934,0.60188
4.04446,234.959,0.601902
4.0442,234.984,0.601925
4.04394,235.009,0.601948
4.04368,235.034,0.60197
4.04342,235.059,0.601993
4.04316,235.083,0.602015
4.0429,235.108,0.602038
4.04264,235.133,0.602061
4.04237,235.158,0.602083
4.04211,235.183,0.602106
4.04185,235.208,0.602128
4.04159,235.233,0.602151
4.04133,235.258,0.602174
4.04107,235.283,0.602196
4.04081,235.308,0.602219
4.04055,235.332,0.602241
4.04029,235.357,0.602264
4.04003,235.382,0.602286
4.03977,235.407,0.602309
4.03951,235.432,0.602332
4.03925,235.457,0.602354
4.03899,235.482,0.602377
4.03873,235.507,0.602399
4.03847,235.532,0.602422
4.03821,235.557,0.602444
4.03795,235.581,0.602467
4.03769,235.606,0.60249
4.03743,235.631,0.602512
4.03717,235.656,0.602535
4.03691,235.681,0.602557
4.03665,235.706,0.60258
4.03639,235.731,0.602602
4.03613,235.756,0.602625
4.03587,235.781,0.602647
4.03561,235.806,0.60267
4.03535,235.83,0.602693
4.03509,235.855,0.602715
4.03483,235.88,0.602738
4.03457,235.905,0.60276
4.03431,235.93,0.602783
4.03405,235.955,0.602805
4.03379,235.98,0.602828
4.03354,236.005,0.60285
4.03328,236.03,0.602873
4.03302,236.055,0.602895
4.03276,236.08,0.602918
4.0325,236.104,0.60294
4.03224,236.129,0.602963
4.03198,236.154,0.602985
4.03172,236.179,0.603008
4.03147,236.204,0.60303
4.03121,236.229,0.603053
4.03095,236.254,0.603075
4.03069,236.279,0.603098
4.03043,236.304,0.60312
4.03017,236.329,0.603143
4.02991,236.353,0.603165
4.02966,236.378,0.603188
4.0294,236.403,0.60321
4.02914,236.428,0.603233
4.02888,236.453,0.603255
4.02862,236.478,0.603278
4.02837,236.503,0.6033
4.02811,236.528,0.603323
4.02785,236.553,0.603345
4.02759,236.578,0.603368
4.02733,236.602,0.60339
4.02708,236.627,0.603413
4.02682,236.652,0.603435
4.02656,236.677,0.603458
4.0263,236.702,0.60348
4.02605,236.727,0.603502
4.02579,236.752,0.603525
4.02553,236.777,0.603547
4.02527,236.802,0.60357
4.02502,236.827,0.603592
4.02476,236.851,0.603615
4.0245,236.876,0.603637
4.02424,236.901,0.60366
4.02399,236.926,0.603682
4.02373,236.951,0.603704
4.02347,236.976,0.603727
4.02322,237.001,0.603749
4.02296,237.026,0.603772
4.0227,237.051,0.603794
4.02245,237.076,0.603817
4.02219,237.101,0.603839
4.02193,237.125,0.603861
4.02168,237.15,0.603884
4.02142,237.175,0.603906
4.02116,237.2,0.603929
4.02091,237.225,0.603951
4.02065,237.25,0.603974
4.02039,237.275,0.603996
4.02014,237.3,0.604018
4.01988,237.325,0.604041
4.01962,237.35,0.604063
4.01937,237.374,0.604086
4.01911,237.399,0.604108
4.01886,237.424,0.60413
4.0186,237.449,0.604153
4.01834,237.474,0.604175
4.01809,237.499,0.604198
4.01783,237.524,0.60422
4.01758,237.549,0.604242
4.01732,237.574,0.604265
4.01707,237.599,0.604287
4.01681,237.623,0.604309
4.01655,237.648,0.604332
4.0163,237.673,0.604354
4.01604,237.698,0.604377
4.01579,237.723,0.604399
4.01553,237.748,0.604421
4.01528,237.773,0.604444
4.01502,237.798,0.604466
4.01477,237.823,0.604488
4.01451,237.848,0.604511
4.01426,237.872,0.604533
4.014,237.897,0.604555
4.01375,237.922,0.604578
4.01349,237.947,0.6046
4.01324,237.972,0.604622
4.01298,237.997,0.604645
4.01273,238.022,0.604667
4.01247,238.047,0.604689
4.01222,238.072,0.604712
4.01196,238.097,0.604734
4.01171,238.122,0.604756
4.01145,238.146,0.604779
4.0112,238.171,0.604801
4.01094,238.196,0.604823
4.01069,238.221,0.604846
4.01044,238.246,0.604868
4.01018,238.271,0.60489
4.00993,238.296,0.604913
4.00967,238.321,0.604935
4.00942,238.346,0.604957
4.00917,238.371,0.60498
4.00891,238.395,0.605002
4.00866,238.42,0.605024
4.0084,238.445,0.605047
4.00815,238.47,0.605069
4.0079,238.495,0.605091
4.00764,238.52,0.605113
4.00739,238.545,0.605136
4.00713,238.57,0.605158
4.00688,238.595,0.60518
4.00663,238.62,0.605203
4.00637,238.644,0.605225
4.00612,238.669,0.605247
4.00587,238.694,0.605269
4.00561,238.719,0.605292
4.00536,238.744,0.605314
4.00511,238.769,0.605336
4.00485,238.794,0.605359
4.0046,238.819,0.605381
4.00435,238.844,0.605403
4.0041,238.869,0.605425
4.00384,238.893,0.605448
4.00359,238.918,0.60547
4.00334,238.943,0.605492
4.00308,238.968,0.605514
4.00283,238.993,0.605537
4.00258,239.018,0.605559
4.00233,239.043,0.605581
4.00207,239.068,0.605603
4.00182,239.093,0.605626
4.00157,239.118,0.605648
4.00132,239.143,0.60567
4.00106,239.167,0.605692
4.00081,239.192,0.605715
4.00056,239.217,0.605737
4.00031,239.242,0.605759
4.00005,239.267,0.605781
3.9998,239.292,0.605804
3.99955,239.317,0.605826
3.9993,239.342,0.605848
3.99905,239.367,0.60587
3.99879,239.392,0.605892
3.99854,239.416,0.605915
3.99829,239.441,0.605937
3.99804,239.466,0.605959
3.99779,239.491,0.605981
3.99753,239.516,0.606003
3.99728,239.541,0.606026
3.99703,239.566,0.606048
3.99678,239.591,0.60607
3.99653,239.616,0.606092
3.99628,239.641,0.606114
3.99603,239.665,0.606137
3.99577,239.69,0.606159
3.99552,239.715,0.606181
3.99527,239.74,0.606203
3.99502,239.765,0.606225
3.99477,239.79,0.606248
3.99452,239.815,0.60627
3.99427,239.84,0.606292
3.99402,239.865,0.606314
3.99377,239.89,0.606336
3.99351,239.914,0.606358
3.99326,239.939,0.606381
3.99301,239.964,0.606403
3.99276,239.989,0.606425
3.99251,240.014,0.606447
3.99226,240.039,0.606469
3.99201,240.064,0.606491
3.99176,240.089,0.606514
3.99151,240.114,0.606536
3.99126,240.139,0.606558
3.99101,240.164,0.60658
3.99076,240.188,0.606602
3.99051,240.213,0.606624
3.99026,240.238,0.606646
3.99001,240.263,0.606669
3.98976,240.288,0.606691
3.98951,240.313,0.606713
3.98926,240.338,0.606735
3.98901,240.363,0.606757
3.98876,240.388,0.606779
3.98851,240.413,0.606801
3.98826,240.437,0.606824
3.98801,240.462,0.606846
3.98776,240.487,0.606868
3.98751,240.512,0.60689
3.98726,240.537,0.606912
3.98701,240.562,0.606934
3.98676,240.587,0.606956
3.98651,240.612,0.606978
3.98626,240.637,0.607
3.98601,240.662,0.607023
3.98576,240.686,0.607045
3.98551,240.711,0.607067
3.98526,240.736,0.607089
3.98502,240.761,0.607111
3.98477,240.786,0.607133
3.98452,240.811,0.607155
3.98427,240.836,0.607177
3.98402,240.861,0.607199
3.98377,240.886,0.607221
3.98352,240.911,0.607243
3.98327,240.935,0.607266
3.98302,240.96,0.607288
3.98278,240.985,0.60731
3.98253,241.01,0.607332
3.98228,241.035,0.607354
3.98203,241.06,0.607376
3.98178,241.085,0.607398
3.98153,241.11,0.60742
3.98128,241.135,0.607442
3.98104,241.16,0.607464
3.98079,241.185,0.607486
3.98054,241.209,0.607508
3.98029,241.234,0.60753
3.98004,241.259,0.607552
3.9798,241.284,0.607574
3.97955,241.309,0.607596
3.9793,241.334,0.607618
3.97905,241.359,0.607641
3.9788,241.384,0.607663
3.97856,241.409,0.607685
3.97831,241.434,0.607707
3.97806,241.458,0.607729
3.97781,241.483,0.607751
3.97756,241.508,0.607773
3.97732,241.533,0.607795
3.97707,241.558,0.607817
3.97682,241.583,0.607839
3.97657,241.608,0.607861
3.97633,241.633,0.607883
3.97608,241.658,0.607905
3.97583,241.683,0.607927
3.97559,241.707,0.607949
3.97534,241.732,0.607971
3.97509,241.757,0.607993
3.97484,241.782,0.608015
3.9746,241.807,0.608037
3.97435,241.832,0.608059
3.9741,241.857,0.608081
3.97386,241.882,0.608103
3.97361,241.907,0.608125
3.97336,241.932,0.608147
3.97312,241.956,0.608169
3.97287,241.981,0.608191
3.97262,242.006,0.608213
3.97238,242.031,0.608235
3.97213,242.056,0.608257
3.97188,242.081,0.608279
3.97164,242.106,0.608301
3.97139,242.131,0.608323
3.97114,242.156,0.608345
3.9709,242.181,0.608367
3.97065,242.206,0.608389
3.9704,242.23,0.608411
3.97016,242.255,0.608433
3.96991,242.28,0.608455
3.96967,242.305,0.608476
3.96942,242.33,0.608498
3.96917,242.355,0.60852
3.96893,242.38,0.608542
3.96868,242.405,0.608564
3.96844,242.43,0.608586
3.96819,242.455,0.608608
3.96795,242.479,0.60863
3.9677,242.504,0.608652
3.96745,242.529,0.608674
3.96721,242.554,0.608696
3.96696,242.579,0.608718
3.96672,242.604,0.60874
3.96647,242.629,0.608762
3.96623,242.654,0.608784
3.96598,242.679,0.608806
3.96574,242.704,0.608828
3.96549,242.728,0.608849
3.96525,242.753,0.608871
3.965,242.778,0.608893
3.96476,242.803,0.608915
3.96451,242.828,0.608937
3.96427,242.853,0.608959
3.96402,242.878,0.608981
3.96378,242.903,0.609003
3.96353,242.928,0.609025
3.96329,242.953,0.609047
3.96304,242.977,0.609069
3.9628,243.002,0.60909
3.96255,243.027,0.609112
3.96231,243.052,0.609134
3.96206,243.077,0.609156
3.96182,243.102,0.609178
3.96158,243.127,0.6092
3.96133,243.152,0.609222
3.96109,243.177,0.609244
3.96084,243.202,0.609266
3.9606,243.227,0.609287
3.96035,243.251,0.609309
3.96011,243.276,0.609331
3.95987,243.301,0.609353
3.95962,243.326,0.609375
3.95938,243.351,0.609397
3.95913,243.376,0.609419
3.95889,243.401,0.60944
3.95865,243.426,0.609462
3.9584,243.451,0.609484
3.95816,243.476,0.609506
3.95792,243.5,0.609528
3.95767,243.525,0.60955
3.95743,243.55,0.609572
3.95718,243.575,0.609593
3.95694,243.6,0.609615
3.9567,243.625,0.609637
3.95645,243.65,0.609659
3.95621,243.675,0.609681
3.95597,243.7,0.609703
3.95572,243.725,0.609725
3.95548,243.749,0.609746
3.95524,243.774,0.609768
3.95499,243.799,0.60979
3.95475,243.824,0.609812
3.95451,243.849,0.609834
3.95427,243.874,0.609855
3.95402,243.899,0.609877
3.95378,243.924,0.609899
3.95354,243.949,0.609921
3.95329,243.974,0.609943
3.95305,243.998,0.609965
3.95281,244.023,0.609986
3.95257,244.048,0.610008
3.95232,244.073,0.61003
3.95208,244.098,0.610052
3.95184,244.123,0.610074
3.9516,244.148,0.610095
3.95135,244.173,0.610117
3.95111,244.198,0.610139
3.95087,244.223,0.610161
3.95063,244.248,0.610183
3.95039,244.272,0.610204
3.95014,244.297,0.610226
3.9499,244.322,0.610248
3.94966,244.347,0.61027
3.94942,244.372,0.610291
3.94918,244.397,0.610313
3.94893,244.422,0.610335
3.94869,244.447,0.610357
3.94845,244.472,0.610379
3.94821,244.497,0.6104
3.94797,244.521,0.610422
3.94772,244.546,0.610444
3.94748,244.571,0.610466
3.94724,244.596,0.610487
3.947,244.621,0.610509
3.94676,244.646,0.610531
3.94652,244.671,0.610553
3.94628,244.696,0.610574
3.94603,244.721,0.610596
3.94579,244.746,0.610618
3.94555,244.77,0.61064
3.94531,244.795,0.610661
3.94507,244.82,0.610683
3.94483,244.845,0.610705
3.94459,244.87,0.610727
3.94435,244.895,0.610748
3.94411,244.92,0.61077
3.94387,244.945,0.610792
3.94362,244.97,0.610813
3.94338,244.995,0.610835
3.94314,245.02,0.610857
3.9429,245.044,0.610879
3.94266,245.069,0.6109
3.94242,245.094,0.610922
3.94218,245.119,0.610944
3.94194,245.144,0.610965
3.9417,245.169,0.610987
3.94146,245.194,0.611009
3.94122,245.219,0.611031
3.94098,245.244,0.611052
3.94074,245.269,0.611074
3.9405,245.293,0.611096
3.94026,245.318,0.611117
3.94002,245.343,0.611139
3.93978,245.368,0.611161
3.93954,245.393,0.611182
3.9393,245.418,0.611204
3.93906,245.443,0.611226
3.93882,245.468,0.611248
3.93858,245.493,0.611269
3.93834,245.518,0.611291
3.9381,245.542,0.611313
3.93786,245.567,0.611334
3.93762,245.592,0.611356
3.93738,245.617,0.611378
3.93714,245.642,0.611399
3.9369,245.667,0.611421
3.93666,245.692,0.611443
3.93642,245.717,0.611464
3.93618,245.742,0.611486
3.93594,245.767,0.611508
3.9357,245.791,0.611529
3.93547,245.816,0.611551
3.93523,245.841,0.611573
3.93499,245.866,0.611594
3.93475,245.891,0.611616
3.93451,245.916,0.611637
3.93427,245.941,0.611659
3.93403,245.966,0.611681
3.93379,245.991,0.611702
3.93355,246.016,0.611724
3.93331,246.041,0.611746
3.93308,246.065,0.611767
3.93284,246.09,0.611789
3.9326,246.115,0.611811
3.93236,246.14,0.611832
3.93212,246.165,0.611854
3.93188,246.19,0.611875
3.93164,246.215,0.611897
3.93141,246.24,0.611919
3.93117,246.265,0.61194
3.93093,246.29,0.611962
3.93069,246.314,0.611983
3.93045,246.339,0.612005
3.93022,246.364,0.612027
3.92998,246.389,0.612048
3.92974,246.414,0.61207
3.9295,246.439,0.612091
3.92926,246.464,0.612113
3.92903,246.489,0.612135
3.92879,246.514,0.612156
3.92855,246.539,0.612178
3.92831,246.563,0.612199
3.92807,246.588,0.612221
3.92784,246.613,0.612243
3.9276,246.638,0.612264
3.92736,246.663,0.612286
3.92712,246.688,0.612307
3.92689,246.713,0.612329
3.92665,246.738,0.612351
3.92641,246.763,0.612372
3.92617,246.788,0.612394
3.92594,246.812,0.612415
3.9257,246.837,0.612437
3.92546,246.862,0.612458
3.92523,246.887,0.61248
3.92499,246.912,0.612501
3.92475,246.937,0.612523
3.92451,246.962,0.612545
3.92428,246.987,0.612566
3.92404,247.012,0.612588
3.9238,247.037,0.612609
3.92357,247.062,0.612631
3.92333,247.086,0.612652
3.92309,247.111,0.612674
3.92286,247.136,0.612695
3.92262,247.161,0.612717
3.92238,247.186,0.612738
3.92215,247.211,0.61276
3.92191,247.236,0.612782
3.92167,247.261,0.612803
3.92144,247.286,0.612825
3.9212,247.311,0.612846
3.92096,247.335,0.612868
3.92073,247.36,0.612889
3.92049,247.385,0.612911
3.92026,247.41,0.612932
3.92002,247.435,0.612954
3.91978,247.46,0.612975
3.91955,247.485,0.612997
3.91931,247.51,0.613018
3.91908,247.535,0.61304
3.91884,247.56,0.613061
3.9186,247.584,0.613083
3.91837,247.609,0.613104
3.91813,247.634,0.613126
3.9179,247.659,0.613147
3.91766,247.684,0.613169
